ID,Title,Title (AL),Product URL,Short Description,Short Description (AL),Description,Description (AL),Product Status,Product Type,Variations Count,Brand,Categories,Collections,Groups,SKU,Article No,Additional Code,Price,Price (ALL),Price (EUR),Sale Price,Sale Price (ALL),Sale Price (EUR),Sale Discount %,Enable Stock,Stock Quantity,Low Stock Threshold,Stock Status,Allow Back Order,Featured,Best Seller,Product Tags,Tags,Menu Order,Allow Customer Review,Enable Low Stock Alert,Image Path,Created At,Updated At
692b6c2263c1df28cbc70ed4,White 10-inch plate Level 1,White 10-inch plate Level 1,white-10-inch-plate-level-1,High quality white 10-inch plate level 1,,White 10-inch plate Level 1. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400401,ART-1200400401,,28,28,0.29036145,,,,,Yes,36,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:50.457Z,2025-11-29T23:37:38.037Z
692b6c2163c1df28cbc70ebf,7-inch fruit plate Time Grey,7-inch fruit plate Time Grey,7-inch-fruit-plate-time-grey,High quality 7-inch fruit plate time grey,,7-inch fruit plate Time Grey. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400300,ART-1200400300,,22,22,0.22650602,,,,,Yes,70,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:49.142Z,2025-11-29T23:37:38.037Z
692b6c1f63c1df28cbc70eb4,Glass star B013 small Phnom Penh,Glass star B013 small Phnom Penh,glass-star-b013-small-phnom-penh,High quality glass star b013 small phnom penh,,Glass star B013 small Phnom Penh. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1210100105,ART-1210100105,,16,16,0.16626506,,,,,Yes,288,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:47.824Z,2025-11-29T23:37:38.037Z
692b6c1e63c1df28cbc70e9f,Curved spoon colorful dream,Curved spoon colorful dream,curved-spoon-colorful-dream,High quality curved spoon colorful dream,,Curved spoon colorful dream. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200500014,ART-1200500014,,22,22,0.22650602,,,,,Yes,200,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:46.503Z,2025-11-29T23:37:38.037Z
692b6c1d63c1df28cbc70e94,JL3510 glass cup,JL3510 glass cup,jl3510-glass-cup,High quality jl3510 glass cup,,JL3510 glass cup. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1210100220,ART-1210100220,,24,24,0.25301205,,,,,Yes,48,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:45.188Z,2025-11-29T23:37:38.037Z
692b6c1b63c1df28cbc70e89,Mingxin 6-inch bucket bowl,Mingxin 6-inch bucket bowl,mingxin-6-inch-bucket-bowl,High quality mingxin 6-inch bucket bowl,,Mingxin 6-inch bucket bowl. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200600653,ART-1200600653,,19,19,0.20120482,,,,,Yes,80,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:43.873Z,2025-11-29T23:37:38.037Z
692b6c1a63c1df28cbc70e79,Azalea 5-inch salad bowl,Azalea 5-inch salad bowl,azalea-5-inch-salad-bowl,High quality azalea 5-inch salad bowl,,Azalea 5-inch salad bowl. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200600599,ART-1200600599,,22,22,0.22289157,,,,,Yes,80,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:42.561Z,2025-11-29T23:37:38.037Z
692b6c1963c1df28cbc70e6e,Flower bowl 3.8-inch,Flower bowl 3.8-inch,flower-bowl-38-inch,High quality flower bowl 3.8-inch,,Flower bowl 3.8-inch. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200300010,ART-1200300010,,19,19,0.19759036,,,,,Yes,180,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:41.225Z,2025-11-29T23:37:38.037Z
692b6c1763c1df28cbc70e63,4-inch ribbed vegetable plate,4-inch ribbed vegetable plate,4-inch-ribbed-vegetable-plate,High quality 4-inch ribbed vegetable plate,,4-inch ribbed vegetable plate. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,66696,ART-66696,,18,18,0.18915663,,,,,Yes,240,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:39.911Z,2025-11-29T23:37:38.037Z
692b6c1663c1df28cbc70e58,Hexagonal glass cup Amber,Hexagonal glass cup Amber,hexagonal-glass-cup-amber,High quality hexagonal glass cup amber,,Hexagonal glass cup Amber. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,94092,ART-94092,,24,24,0.24698795,,,,,Yes,72,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:38.597Z,2025-11-29T23:37:38.037Z
692b6c1563c1df28cbc70e44,8-inch star plate Fun Time,8-inch star plate Fun Time,8-inch-star-plate-fun-time,High quality 8-inch star plate fun time,,8-inch star plate Fun Time. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400377,ART-1200400377,,24,24,0.24698795,,,,,Yes,60,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:37.275Z,2025-11-29T23:37:38.037Z
692b6c1363c1df28cbc70e38,8-inch Ruyi plate Peach,8-inch Ruyi plate Peach,8-inch-ruyi-plate-peach,High quality 8-inch ruyi plate peach,,8-inch Ruyi plate Peach. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400405,ART-1200400405,,23,23,0.24096386,,,,,Yes,50,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:35.957Z,2025-11-29T23:37:38.037Z
692b6c1263c1df28cbc70e2d,8-inch rain stone plate Elegant,8-inch rain stone plate Elegant,8-inch-rain-stone-plate-elegant,High quality 8-inch rain stone plate elegant,,8-inch rain stone plate Elegant. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400371,ART-1200400371,,25,25,0.26024096,,,,,Yes,60,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:34.642Z,2025-11-29T23:37:38.037Z
692b6c1163c1df28cbc70e22,Mingxin 8-inch rain stone Strawberry,Mingxin 8-inch rain stone Strawberry,mingxin-8-inch-rain-stone-strawberry,High quality mingxin 8-inch rain stone strawberry,,Mingxin 8-inch rain stone Strawberry. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400408,ART-1200400408,,23,23,0.24096386,,,,,Yes,50,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:33.328Z,2025-11-29T23:37:38.037Z
692b6c1063c1df28cbc70e08,8-inch vertical grain plate Camellia,8-inch vertical grain plate Camellia,8-inch-vertical-grain-plate-camellia,High quality 8-inch vertical grain plate camellia,,8-inch vertical grain plate Camellia. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400385,ART-1200400385,,23,23,0.24096386,,,,,Yes,60,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:32.013Z,2025-11-29T23:37:38.037Z
692b6c0e63c1df28cbc70df3,Deli TY4337-1 glass,Deli TY4337-1 glass,deli-ty4337-1-glass,High quality deli ty4337-1 glass,,Deli TY4337-1 glass. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1210100181,ART-1210100181,,23,23,0.24096386,,,,,Yes,48,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:30.696Z,2025-11-29T23:37:38.037Z
692b6c0d63c1df28cbc70de8,8-inch rain stone plate Flower,8-inch rain stone plate Flower,8-inch-rain-stone-plate-flower,High quality 8-inch rain stone plate flower,,8-inch rain stone plate Flower. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400370,ART-1200400370,,25,25,0.26024096,,,,,Yes,60,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:29.378Z,2025-11-29T23:37:38.037Z
692b6c0c63c1df28cbc70dd8,7-inch plate Spring Breeze,7-inch plate Spring Breeze,7-inch-plate-spring-breeze,High quality 7-inch plate spring breeze,,7-inch plate Spring Breeze. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400327,ART-1200400327,,22,22,0.22650602,,,,,Yes,70,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:28.056Z,2025-11-29T23:37:38.037Z
692b6c0a63c1df28cbc70dcd,JL3511 glass,JL3511 glass,jl3511-glass,High quality jl3511 glass,,JL3511 glass. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1210100219,ART-1210100219,,24,24,0.25301205,,,,,Yes,48,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:26.740Z,2025-11-29T23:37:38.037Z
692b6c0963c1df28cbc70dbd,Deli TKB6002 glass,Deli TKB6002 glass,deli-tkb6002-glass,High quality deli tkb6002 glass,,Deli TKB6002 glass. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1210100167,ART-1210100167,,20,20,0.20963855,,,,,Yes,72,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:25.424Z,2025-11-29T23:37:38.037Z
692b6c0863c1df28cbc70da3,Square glass bowl,Square glass bowl,square-glass-bowl,High quality square glass bowl,,Square glass bowl. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1210500034,ART-1210500034,,22,22,0.22650602,,,,,Yes,72,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:24.109Z,2025-11-29T23:37:38.037Z
692b6c0663c1df28cbc70d93,JL3512 glass cup,JL3512 glass cup,jl3512-glass-cup,High quality jl3512 glass cup,,JL3512 glass cup. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1210100207,ART-1210100207,,24,24,0.25301205,,,,,Yes,48,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:22.792Z,2025-11-29T23:37:38.037Z
692b6c0563c1df28cbc70d88,Printed 7-inch cheese plate,Printed 7-inch cheese plate,printed-7-inch-cheese-plate,High quality printed 7-inch cheese plate,,Printed 7-inch cheese plate. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400383,ART-1200400383,,22,22,0.23253012,,,,,Yes,70,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:21.475Z,2025-11-29T23:37:38.037Z
692b6c0463c1df28cbc70d7d,7-inch fruit plate Autumn Leaf,7-inch fruit plate Autumn Leaf,7-inch-fruit-plate-autumn-leaf,High quality 7-inch fruit plate autumn leaf,,7-inch fruit plate Autumn Leaf. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400326,ART-1200400326,,22,22,0.22650602,,,,,Yes,70,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:20.159Z,2025-11-29T23:37:38.037Z
692b6c0263c1df28cbc70d72,White 8-inch hexagon plate,White 8-inch hexagon plate,white-8-inch-hexagon-plate,High quality white 8-inch hexagon plate,,White 8-inch hexagon plate. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200400352,ART-1200400352,,22,22,0.22289157,,,,,Yes,60,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:18.824Z,2025-11-29T23:37:38.037Z
692b6c0163c1df28cbc70d67,5.25-inch cheese bowl (2pcs),5.25-inch cheese bowl (2pcs),525-inch-cheese-bowl-2pcs,High quality 5.25-inch cheese bowl (2pcs),,5.25-inch cheese bowl (2pcs). Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200600685,ART-1200600685,,17,17,0.17228916,,,,,Yes,72,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:17.505Z,2025-11-29T23:37:38.037Z
692b6c0063c1df28cbc70d52,5-inch starlight bowl Fragrant,5-inch starlight bowl Fragrant,5-inch-starlight-bowl-fragrant,High quality 5-inch starlight bowl fragrant,,5-inch starlight bowl Fragrant. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200600639,ART-1200600639,,22,22,0.22650602,,,,,Yes,90,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:16.188Z,2025-11-29T23:37:38.037Z
692b6bfe63c1df28cbc70d47,Mingxin bucket bowl 6-inch peach,Mingxin bucket bowl 6-inch peach,mingxin-bucket-bowl-6-inch-peach,High quality mingxin bucket bowl 6-inch peach,,Mingxin bucket bowl 6-inch peach. Quality product for your kitchen and home.,,1,single,0,,Tableware,,,1200600675,ART-1200600675,,19,19,0.19759036,,,,,Yes,80,,,No,No,No,tableware,,0,Yes,No,,2025-11-29T21:56:14.860Z,2025-11-29T23:37:38.037Z
