ID,Title,Title (AL),Product URL,Short Description,Short Description (AL),Description,Description (AL),Product Status,Product Type,Variations Count,Brand,Categories,Collections,Groups,SKU,Article No,Additional Code,Price,Price (ALL),Price (EUR),Sale Price,Sale Price (ALL),Sale Price (EUR),Sale Discount %,Enable Stock,Stock Quantity,Low Stock Threshold,Stock Status,Allow Back Order,Featured,Best Seller,Product Tags,Tags,Menu Order,Allow Customer Review,Enable Low Stock Alert,Image Path,Created At,Updated At
696108624a54c77de482fbe5,XB-1506-640ML Round Glass Crisper,XB-1506-640ML Round Glass Crisper,xb-1506-640ml-round-glass-crisper-1,,,<p><br></p>,<p><br></p>,1,single,0,,Food Storage,,,88934,ART-88934,,199,199,,,,,,Yes,60,,,No,No,No,,,0,Yes,No,,2026-01-09T13:53:38.261Z,2026-01-09T14:31:48.521Z
6961082a4a54c77de482f8ef,XB-1506-640ML Round Glass Crisper,XB-1506-640ML Round Glass Crisper,xb-1506-640ml-round-glass-crisper,,,<p><br></p>,<p><br></p>,1,single,0,,Food Storage,,,602040077,ART-602040077,,599,599,,,,,,Yes,24,,,No,No,No,,,0,Yes,No,,2026-01-09T13:52:42.442Z,2026-01-09T14:31:44.744Z
6961080c4a54c77de482f727,YG15-1 ashtray (mixed color random),YG15-1 ashtray (mixed color random),yg15-1-ashtray-mixed-color-random,,,<p><br></p>,<p><br></p>,1,single,0,,Home decor,,,504070046,ART-504070046,,399,399,,,,,,Yes,24,,,No,No,No,,,0,Yes,No,,2026-01-09T13:52:12.469Z,2026-01-09T14:31:41.795Z
696107de4a54c77de482f484,6118 bronzing four-sided flower-shaped fruit plate 18*5.5cm,6118 bronzing four-sided flower-shaped fruit plate 18*5.5cm,6118-bronzing-four-sided-flower-shaped-fruit-plate-1855cm,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,2162500109,ART-2162500109,,199,199,,,,,,Yes,60,,,No,No,No,,,0,Yes,No,,2026-01-09T13:51:26.240Z,2026-01-09T14:31:37.987Z
696107be4a54c77de482f297,6615 small size Five-petal Fruit Plate,6615 small size Five-petal Fruit Plate,6615-small-size-five-petal-fruit-plate,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,2162500104,ART-2162500104,,199,199,,,,,,Yes,40,,,No,No,No,,,0,Yes,No,,2026-01-09T13:50:54.985Z,2026-01-09T14:31:34.198Z
696107a44a54c77de482f121,6126 bronzing oval fruit plate,6126 bronzing oval fruit plate,6126-bronzing-oval-fruit-plate,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,2162500088,ART-2162500088,,199,199,,,,,,Yes,40,,,No,No,No,,,0,Yes,No,,2026-01-09T13:50:28.896Z,2026-01-09T14:31:31.147Z
696107804a54c77de482ef0c,3205 Phnom Penh Round Fruit Plate,3205 Phnom Penh Round Fruit Plate,3205-phnom-penh-round-fruit-plate,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,2162500081,ART-2162500081,,199,199,,,,,,Yes,30,,,No,No,No,,,0,Yes,No,,2026-01-09T13:49:52.142Z,2026-01-09T14:31:27.439Z
6961074f4a54c77de482ec67,312 Floral Wave Edge Fruit Plate,312 Floral Wave Edge Fruit Plate,312-floral-wave-edge-fruit-plate,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,2162500041,ART-2162500041,,199,199,,,,,,Yes,100,,,No,No,No,,,0,Yes,No,,2026-01-09T13:49:03.485Z,2026-01-09T14:31:24.515Z
6961072f4a54c77de482ea7f,8632 multifunctional square dinner plate,8632 multifunctional square dinner plate,8632-multifunctional-square-dinner-plate,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,2160900005,ART-2160900005,,199,199,,,,,,Yes,24,,,No,No,No,,,0,Yes,No,,2026-01-09T13:48:31.036Z,2026-01-09T14:31:21.550Z
696106fc4a54c77de482e7bc,8630 multifunctional round dinner plate,8630 multifunctional round dinner plate,8630-multifunctional-round-dinner-plate,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,2160900003,ART-2160900003,,199,199,,,,,,Yes,24,,,No,No,No,,,0,Yes,No,,2026-01-09T13:47:40.350Z,2026-01-09T14:31:17.751Z
696106da4a54c77de482e5f8,7726 water scoop,7726 water scoop,7726-water-scoop,,,<p><br></p>,<p><br></p>,1,single,0,,Utensils & Tools,,,2160500013,ART-2160500013,,199,199,,,,,,Yes,40,,,No,No,No,,,0,Yes,No,,2026-01-09T13:47:06.721Z,2026-01-09T14:31:14.753Z
696106504a54c77de482deef,Silicone spoon (300),Silicone spoon (300),silicone-spoon-300,,,<p><br></p>,<p><br></p>,1,single,0,,Utensils & Tools,,,2160100014,ART-2160100014,,199,199,,,,,,Yes,80,,,No,No,No,,,0,Yes,No,,2026-01-09T13:44:48.268Z,2026-01-09T14:31:11.810Z
6961062d4a54c77de482dd09,Crown Lid Glass Handle Cup (Small Spoon),Crown Lid Glass Handle Cup (Small Spoon),crown-lid-glass-handle-cup-small-spoon,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,1210100016,ART-1210100016,,199,199,,,,,,Yes,70,,,No,No,No,,,0,Yes,No,,2026-01-09T13:44:13.865Z,2026-01-09T14:31:07.927Z
696105614a54c77de482d288,Dskb047-1 Iceberg Glass,Dskb047-1 Iceberg Glass,dskb047-1-iceberg-glass,,,<p><br></p>,<p><br></p>,1,single,0,,Tableware,,,73680,ART-73680,,199,199,,,,,,Yes,120,,,No,No,No,,,0,Yes,No,,2026-01-09T13:40:49.267Z,2026-01-09T14:31:04.152Z
696104c24a54c77de482c8c1,YG04 ashtray (mixed color random),YG04 ashtray (mixed color random),yg04-ashtray-mixed-color-random,,,<p><br></p>,<p><br></p>,1,single,0,,Home decor,,,504070029,ART-504070029,,599,599,,,,,,Yes,32,,,No,No,No,,,0,Yes,No,,2026-01-09T13:38:10.486Z,2026-01-09T14:31:01.186Z
